Geography,Cases,Rate per 100000
"Audubon County, IA","5","86.6"
"Benton County, IA","57","222.2"
"Black Hawk County, IA","855","640.7"
"Boone County, IA","65","244.0"
"Bremer County, IA","53","214.4"
"Buchanan County, IA","40","189.9"
"Buena Vista County, IA","58","283.0"
"Butler County, IA","25","167.6"
"Calhoun County, IA","20","203.7"
"Carroll County, IA","52","253.7"
"Cass County, IA","26","193.6"
"Cedar County, IA","44","239.9"
"Cerro Gordo County, IA","108","251.1"
"Cherokee County, IA","21","181.4"
"Chickasaw County, IA","33","272.8"
"Clarke County, IA","18","194.4"
"Clay County, IA","36","218.1"
"Clayton County, IA","37","209.7"
"Clinton County, IA","222","464.7"
"Crawford County, IA","67","392.0"
"Dallas County, IA","186","232.1"
"Davis County, IA","23","262.3"
"Decatur County, IA","15","182.5"
"Delaware County, IA","49","281.6"
"Des Moines County, IA","178","444.4"
"Dickinson County, IA","34","198.7"
"Dubuque County, IA","402","413.9"
"Emmet County, IA","36","368.5"
"Fayette County, IA","43","212.3"
"Floyd County, IA","39","244.4"
"Franklin County, IA","25","242.8"
"Fremont County, IA","19","275.1"
"Greene County, IA","24","265.9"
"Grundy County, IA","21","168.9"
"Guthrie County, IA","20","187.3"
"Hamilton County, IA","43","283.1"
"Hancock County, IA","18","164.0"
"Hardin County, IA","51","293.7"
"Harrison County, IA","32","224.3"
"Henry County, IA","40","200.5"
"Howard County, IA","12","127.5"
"Humboldt County, IA","25","261.6"
"Ida County, IA","3","42.7"
"Iowa County, IA","41","250.0"
"Jackson County, IA","52","267.4"
"Jasper County, IA","105","285.1"
"Jefferson County, IA","33","188.0"
"Johnson County, IA","782","542.1"
"Jones County, IA","34","166.1"
"Keokuk County, IA","28","275.5"
"Kossuth County, IA","19","125.3"
"Lee County, IA","93","265.0"
"Linn County, IA","1,043","474.3"
"Louisa County, IA","21","187.8"
"Lucas County, IA","29","334.0"
"Lyon County, IA","14","119.2"
"Madison County, IA","31","196.8"
"Mahaska County, IA","89","398.7"
"Marion County, IA","82","246.3"
"Marshall County, IA","209","512.9"
"Mills County, IA","18","121.3"
"Mitchell County, IA","12","110.8"
"Monona County, IA","16","178.2"
"Monroe County, IA","29","363.7"
"Montgomery County, IA","27","263.8"
"Muscatine County, IA","143","332.5"
"O'brien County, IA","27","193.1"
"Osceola County, IA","4","65.0"
"Page County, IA","45","289.8"
"Palo Alto County, IA","15","164.2"
"Plymouth County, IA","44","177.4"
"Pocahontas County, IA","11","157.0"
"Polk County, IA","2,388","510.6"
"Pottawattamie County, IA","438","467.6"
"Poweshiek County, IA","58","312.7"
"Ringgold County, IA","10","197.3"
"Sac County, IA","16","159.7"
"Scott County, IA","927","538.6"
"Shelby County, IA","36","301.8"
"Sioux County, IA","51","146.0"
"Story County, IA","463","482.2"
"Tama County, IA","51","294.2"
"Taylor County, IA","10","161.2"
"Union County, IA","42","336.8"
"Van Buren County, IA","12","163.4"
"Wapello County, IA","188","534.5"
"Warren County, IA","141","290.0"
"Washington County, IA","40","179.8"
"Wayne County, IA","5","78.3"
"Webster County, IA","214","577.3"
"Winnebago County, IA","45","424.2"
"Winneshiek County, IA","35","169.0"
"Woodbury County, IA","548","533.2"
"Worth County, IA","10","132.1"
"Wright County, IA","25","195.7"
"Allen County, KS","21","165.1"
"Anderson County, KS","11","140.9"
"Atchison County, KS","68","414.7"
"Barber County, KS","4","82.9"
"Barton County, KS","109","402.2"
"Bourbon County, KS","19","129.1"
"Brown County, KS","21","214.8"
"Butler County, KS","162","242.7"
"Chase County, KS","6","224.0"
"Chautauqua County, KS","10","293.9"
"Cherokee County, KS","53","258.1"
"Cheyenne County, KS","8","298.6"
"Clark County, KS","3","143.1"
"Clay County, KS","16","191.7"
"Cloud County, KS","12","130.2"
"Coffey County, KS","14","167.0"
"Comanche County, KS","6","325.6"
"Cowley County, KS","151","421.9"
"Crawford County, KS","146","372.3"
"Decatur County, KS","2","68.2"
"Dickinson County, KS","63","326.4"
"Doniphan County, KS","23","295.0"
"Douglas County, KS","650","550.6"
"Edwards County, KS","4","134.8"
"Elk County, KS","3","115.2"
"Ellis County, KS","164","565.0"
"Ellsworth County, KS","11","173.4"
"Finney County, KS","210","565.8"
"Ford County, KS","158","457.5"
"Franklin County, KS","76","296.8"
"Geary County, KS","230","621.1"
"Gove County, KS","1","37.9"
"Graham County, KS","4","154.4"
"Grant County, KS","23","297.4"
"Gray County, KS","6","97.8"
"Greeley County, KS","3","225.6"
"Greenwood County, KS","7","112.1"
"Hamilton County, KS","2","80.8"
"Harper County, KS","12","206.3"
"Harvey County, KS","98","279.4"
"Haskell County, KS","8","196.9"
"Hodgeman County, KS","2","105.7"
"Jackson County, KS","50","374.9"
"Jefferson County, KS","36","190.2"
"Jewell County, KS","5","168.4"
"Johnson County, KS","1,668","287.5"
"Kearny County, KS","17","429.7"
"Kingman County, KS","20","260.2"
"Kiowa County, KS","5","195.0"
"Labette County, KS","99","475.9"
"Lane County, KS","1","59.9"
"Leavenworth County, KS","244","307.6"
"Lincoln County, KS","2","64.4"
"Linn County, KS","11","115.4"
"Logan County, KS","6","212.4"
"Lyon County, KS","129","386.9"
"Mcpherson County, KS","61","210.8"
"Marion County, KS","17","140.5"
"Marshall County, KS","12","120.8"
"Meade County, KS","8","184.8"
"Miami County, KS","61","187.4"
"Mitchell County, KS","9","143.3"
"Montgomery County, KS","103","309.2"
"Morris County, KS","10","177.1"
"Morton County, KS","5","166.3"
"Nemaha County, KS","14","136.9"
"Neosho County, KS","42","256.9"
"Ness County, KS","3","99.8"
"Norton County, KS","5","90.1"
"Osage County, KS","47","296.6"
"Osborne County, KS","10","271.5"
"Ottawa County, KS","13","217.6"
"Pawnee County, KS","15","219.4"
"Phillips County, KS","6","110.5"
"Pottawatomie County, KS","47","201.7"
"Pratt County, KS","41","423.1"
"Rawlins County, KS","3","119.7"
"Reno County, KS","243","381.4"
"Republic County, KS","5","105.8"
"Rice County, KS","29","290.7"
"Riley County, KS","463","615.3"
"Rooks County, KS","11","212.6"
"Rush County, KS","5","159.7"
"Russell County, KS","14","198.9"
"Saline County, KS","293","526.1"
"Scott County, KS","13","261.9"
"Sedgwick County, KS","2,647","517.4"
"Seward County, KS","87","375.8"
"Shawnee County, KS","891","498.5"
"Sheridan County, KS","2","79.6"
"Sherman County, KS","9","150.4"
"Smith County, KS","4","108.0"
"Stafford County, KS","7","165.3"
"Stanton County, KS","4","193.1"
"Stevens County, KS","8","137.8"
"Sumner County, KS","59","250.7"
"Thomas County, KS","23","291.0"
"Trego County, KS","5","170.8"
"Wabaunsee County, KS","10","143.9"
"Wallace County, KS","2","131.8"
"Washington County, KS","6","107.2"
"Wichita County, KS","4","185.4"
"Wilson County, KS","18","203.3"
"Woodson County, KS","4","128.4"
"Wyandotte County, KS","1,172","717.4"
"Adair County, KY","48","252.3"
"Allen County, KY","38","184.1"
"Anderson County, KY","80","364.0"
"Ballard County, KY","37","450.6"
"Barren County, KY","150","344.3"
"Bath County, KY","24","196.3"
"Bell County, KY","71","259.7"
"Boone County, KY","410","321.0"
"Bourbon County, KY","68","338.0"
"Boyd County, KY","158","327.0"
"Boyle County, KY","83","278.4"
"Bracken County, KY","13","156.2"
"Breathitt County, KY","20","148.3"
"Breckinridge County, KY","62","309.7"
"Bullitt County, KY","176","223.6"
"Butler County, KY","25","193.2"
"Caldwell County, KY","31","244.5"
"Calloway County, KY","177","461.6"
"Campbell County, KY","389","422.5"
"Carlisle County, KY","3","61.6"
"Carroll County, KY","34","317.8"
"Carter County, KY","65","239.3"
"Casey County, KY","27","170.8"
"Christian County, KY","414","564.7"
"Clark County, KY","144","402.7"
"Clay County, KY","19","90.4"
"Clinton County, KY","13","127.8"
"Crittenden County, KY","19","206.9"
"Cumberland County, KY","8","118.4"
"Daviess County, KY","448","451.3"
"Edmonson County, KY","15","124.9"
"Elliott County, KY","5","65.4"
"Estill County, KY","13","90.4"
"Fayette County, KY","1,711","544.1"
"Fleming County, KY","36","246.0"
"Floyd County, KY","64","169.5"
"Franklin County, KY","278","551.9"
"Fulton County, KY","54","865.7"
"Gallatin County, KY","21","243.2"
"Garrard County, KY","38","220.5"
"Grant County, KY","78","315.1"
"Graves County, KY","132","352.7"
"Grayson County, KY","51","194.5"
"Green County, KY","32","290.6"
"Greenup County, KY","54","149.7"
"Hancock County, KY","18","207.1"
"Hardin County, KY","563","528.9"
"Harlan County, KY","55","198.5"
"Harrison County, KY","59","314.4"
"Hart County, KY","55","298.0"
"Henderson County, KY","180","387.9"
"Henry County, KY","32","204.9"
"Hickman County, KY","8","173.5"
"Hopkins County, KY","168","363.5"
"Jackson County, KY","23","172.3"
"Jefferson County, KY","5,141","673.2"
"Jessamine County, KY","111","213.6"
"Johnson County, KY","26","112.2"
"Kenton County, KY","743","450.3"
"Knott County, KY","22","140.2"
"Knox County, KY","120","378.2"
"Larue County, KY","46","323.0"
"Laurel County, KY","99","164.7"
"Lawrence County, KY","14","88.9"
"Lee County, KY","7","103.7"
"Leslie County, KY","9","84.0"
"Letcher County, KY","24","103.8"
"Lewis County, KY","24","175.4"
"Lincoln County, KY","80","327.0"
"Livingston County, KY","24","257.6"
"Logan County, KY","81","301.0"
"Lyon County, KY","16","192.6"
"Mccracken County, KY","341","524.5"
"Mccreary County, KY","56","313.2"
"Mclean County, KY","20","210.3"
"Madison County, KY","337","383.7"
"Magoffin County, KY","5","39.0"
"Marion County, KY","74","382.1"
"Marshall County, KY","77","247.6"
"Martin County, KY","9","73.1"
"Mason County, KY","65","380.1"
"Meade County, KY","55","197.0"
"Menifee County, KY","49","770.7"
"Mercer County, KY","49","228.9"
"Metcalfe County, KY","17","171.6"
"Monroe County, KY","20","187.5"
"Montgomery County, KY","67","242.7"
"Morgan County, KY","6","45.2"
"Muhlenberg County, KY","115","368.8"
"Nelson County, KY","154","341.3"
"Nicholas County, KY","24","336.6"
"Ohio County, KY","42","173.4"
"Oldham County, KY","127","195.8"
"Owen County, KY","15","139.8"
"Owsley County, KY","2","44.8"
"Pendleton County, KY","39","270.7"
"Perry County, KY","34","123.3"
"Pike County, KY","118","191.0"
"Powell County, KY","36","293.4"
"Pulaski County, KY","139","217.9"
"Robertson County, KY","5","233.9"
"Rockcastle County, KY","16","94.4"
"Rowan County, KY","112","468.8"
"Russell County, KY","38","215.2"
"Scott County, KY","229","436.9"
"Shelby County, KY","174","381.3"
"Simpson County, KY","53","294.3"
"Spencer County, KY","45","251.5"
"Taylor County, KY","69","271.4"
"Todd County, KY","31","247.4"
"Trigg County, KY","37","260.0"
"Trimble County, KY","31","353.5"
"Union County, KY","158","1049.8"
"Warren County, KY","498","405.4"
"Washington County, KY","37","306.7"
"Wayne County, KY","35","171.0"
"Webster County, KY","40","303.7"
"Whitley County, KY","101","279.6"
"Wolfe County, KY","9","124.0"
"Woodford County, KY","50","193.9"
"Acadia Parish, LA","298","476.2"
"Allen Parish, LA","107","416.6"
"Ascension Parish, LA","469","392.6"
"Assumption Parish, LA","115","503.5"
"Avoyelles Parish, LA","244","593.6"
"Beauregard Parish, LA","129","353.8"
"Bienville Parish, LA","119","863.2"
"Bossier Parish, LA","660","527.3"
"Caddo Parish, LA","2,404","956.0"
"Calcasieu Parish, LA","1,198","602.7"
"Caldwell Parish, LA","37","370.3"
"Cameron Parish, LA","9","132.0"
"Catahoula Parish, LA","58","571.6"
"Claiborne Parish, LA","124","761.0"
"Concordia Parish, LA","108","536.2"
"De Soto Parish, LA","173","639.5"
"East Baton Rouge Parish, LA","3,384","757.5"
"East Carroll Parish, LA","49","670.6"
"East Feliciana Parish, LA","106","538.2"
"Evangeline Parish, LA","205","607.5"
"Franklin Parish, LA","115","563.4"
"Grant Parish, LA","98","438.6"
"Iberia Parish, LA","653","881.2"
"Iberville Parish, LA","215","649.6"
"Jackson Parish, LA","78","491.9"
"Jefferson Parish, LA","2,952","676.6"
"Jefferson Davis Parish, LA","181","575.7"
"Lafayette Parish, LA","1,426","593.9"
"Lafourche Parish, LA","450","457.7"
"Lasalle Parish, LA","51","340.6"
"Lincoln Parish, LA","376","787.0"
"Livingston Parish, LA","394","285.9"
"Madison Parish, LA","118","1024.8"
"Morehouse Parish, LA","283","1072.2"
"Natchitoches Parish, LA","358","913.8"
"Orleans Parish, LA","4,418","1133.9"
"Ouachita Parish, LA","1,604","1023.2"
"Plaquemines Parish, LA","87","370.3"
"Pointe Coupee Parish, LA","127","570.8"
"Rapides Parish, LA","869","657.6"
"Red River Parish, LA","91","1059.0"
"Richland Parish, LA","189","920.9"
"Sabine Parish, LA","135","558.2"
"St. Bernard Parish, LA","232","510.9"
"St. Charles Parish, LA","271","513.1"
"St. Helena Parish, LA","40","378.5"
"St. James Parish, LA","149","690.9"
"St. John The Baptist Parish, LA","300","687.7"
"St. Landry Parish, LA","635","757.3"
"St. Martin Parish, LA","315","585.1"
"St. Mary Parish, LA","360","681.7"
"St. Tammany Parish, LA","882","352.7"
"Tangipahoa Parish, LA","930","722.3"
"Tensas Parish, LA","25","527.4"
"Terrebonne Parish, LA","819","718.6"
"Union Parish, LA","120","533.9"
"Vermilion Parish, LA","261","435.9"
"Vernon Parish, LA","400","787.4"
"Washington Parish, LA","268","577.9"
"Webster Parish, LA","334","834.6"
"West Baton Rouge Parish, LA","121","474.7"
"West Carroll Parish, LA","41","363.1"
"West Feliciana Parish, LA","52","338.0"
"Winn Parish, LA","88","604.1"
"Androscoggin County, ME","556","518.5"
"Aroostook County, ME","103","150.1"
"Cumberland County, ME","982","338.6"
"Franklin County, ME","76","253.4"
"Hancock County, ME","95","173.8"
"Kennebec County, ME","399","332.6"
"Knox County, ME","74","185.7"
"Lincoln County, ME","54","159.0"
"Oxford County, ME","191","333.9"
"Penobscot County, ME","509","333.4"
"Piscataquis County, ME","19","112.2"
"Sagadahoc County, ME","73","207.7"
"Somerset County, ME","195","381.5"
"Waldo County, ME","83","212.0"
"Washington County, ME","65","205.5"
"York County, ME","491","244.1"
"Allegany County, MD","239","329.5"
"Anne Arundel County, MD","1,751","310.4"
"Baltimore County, MD","3,614","434.8"
"Calvert County, MD","269","296.9"
"Caroline County, MD","95","291.6"
"Carroll County, MD","324","193.3"
"Cecil County, MD","289","282.3"
"Charles County, MD","722","462.5"
"Dorchester County, MD","207","639.2"
"Frederick County, MD","571","232.8"
"Garrett County, MD","42","142.6"
"Harford County, MD","702","280.5"
"Howard County, MD","798","254.6"
"Kent County, MD","35","176.9"
"Montgomery County, MD","3,015","289.9"
"Prince George's County, MD","6,153","676.5"
"Queen Anne's County, MD","99","202.4"
"St. Mary's County, MD","351","315.0"
"Somerset County, MD","188","729.6"
"Talbot County, MD","76","202.6"
"Washington County, MD","496","331.6"
"Wicomico County, MD","499","487.4"
"Worcester County, MD","187","362.8"
"Baltimore City, MD","6,728","1081.9"
"Barnstable County, MA","174","81.2"
"Berkshire County, MA","83","64.9"
"Bristol County, MA","1,340","240.7"
"Dukes County, MA","24","138.7"
"Essex County, MA","2,875","370.5"
"Franklin County, MA","73","103.4"
"Hampden County, MA","2,003","425.5"
"Hampshire County, MA","322","199.6"
"Middlesex County, MA","4,152","261.9"
"Nantucket County, MA","31","283.8"
"Norfolk County, MA","3,005","431.7"
"Plymouth County, MA","1,362","266.9"
"Suffolk County, MA","2,028","260.6"
"Worcester County, MA","2,189","267.3"
"Alcona County, MI","19","183.6"
"Alger County, MI","12","127.9"
"Allegan County, MI","317","276.6"
"Alpena County, MI","31","107.6"
"Antrim County, MI","45","194.4"
"Arenac County, MI","24","157.3"
"Baraga County, MI","14","163.3"
"Barry County, MI","178","300.1"
"Bay County, MI","313","296.2"
"Benzie County, MI","51","292.1"
"Berrien County, MI","815","527.0"
"Branch County, MI","111","254.2"
"Calhoun County, MI","872","649.2"
"Cass County, MI","118","228.4"
"Charlevoix County, MI","35","133.4"
"Cheboygan County, MI","52","204.5"
"Chippewa County, MI","102","268.2"
"Clare County, MI","44","144.0"
"Clinton County, MI","218","281.7"
"Crawford County, MI","41","297.1"
"Delta County, MI","66","181.4"
"Dickinson County, MI","52","201.6"
"Eaton County, MI","382","351.1"
"Emmet County, MI","58","174.9"
"Genesee County, MI","2,702","657.7"
"Gladwin County, MI","32","127.2"
"Gogebic County, MI","29","187.9"
"Grand Traverse County, MI","264","288.1"
"Gratiot County, MI","91","219.1"
"Hillsdale County, MI","100","217.7"
"Houghton County, MI","46","126.4"
"Huron County, MI","60","188.2"
"Ingham County, MI","1,711","598.1"
"Ionia County, MI","177","275.6"
"Iosco County, MI","43","169.7"
"Iron County, MI","38","334.9"
"Isabella County, MI","209","295.6"
"Jackson County, MI","909","569.9"
"Kalamazoo County, MI","2,089","802.6"
"Kalkaska County, MI","43","249.1"
"Kent County, MI","3,725","585.4"
"Keweenaw County, MI","6","276.8"
"Lake County, MI","41","358.9"
"Lapeer County, MI","161","182.2"
"Leelanau County, MI","26","118.3"
"Lenawee County, MI","270","273.9"
"Livingston County, MI","356","190.1"
"Luce County, MI","9","140.3"
"Mackinac County, MI","10","91.8"
"Macomb County, MI","2,577","298.0"
"Manistee County, MI","47","192.1"
"Marquette County, MI","210","312.4"
"Mason County, MI","76","264.0"
"Mecosta County, MI","168","390.1"
"Menominee County, MI","57","242.1"
"Midland County, MI","150","179.4"
"Missaukee County, MI","35","234.9"
"Monroe County, MI","403","269.4"
"Montcalm County, MI","175","278.0"
"Montmorency County, MI","9","97.2"
"Muskegon County, MI","1,290","746.6"
"Newaygo County, MI","142","296.2"
"Oakland County, MI","3,845","309.5"
"Oceana County, MI","95","363.9"
"Ogemaw County, MI","45","214.9"
"Ontonagon County, MI","4","66.6"
"Osceola County, MI","49","212.5"
"Oscoda County, MI","14","169.7"
"Otsego County, MI","46","189.7"
"Ottawa County, MI","826","295.0"
"Presque Isle County, MI","10","77.9"
"Roscommon County, MI","38","159.0"
"Saginaw County, MI","1,205","623.4"
"St. Clair County, MI","400","250.2"
"St. Joseph County, MI","209","342.5"
"Sanilac County, MI","90","217.0"
"Schoolcraft County, MI","6","73.4"
"Shiawassee County, MI","198","288.5"
"Tuscola County, MI","123","228.7"
"Van Buren County, MI","239","318.3"
"Washtenaw County, MI","1,589","442.8"
"Wayne County, MI","14,899","846.9"
"Wexford County, MI","96","290.9"
"Aitkin County, MN","17","108.3"
"Anoka County, MN","1,079","313.5"
"Becker County, MN","68","203.7"
"Beltrami County, MN","213","466.4"
"Benton County, MN","140","352.6"
"Big Stone County, MN","9","178.6"
"Blue Earth County, MN","304","462.1"
"Brown County, MN","57","225.2"
"Carlton County, MN","91","255.8"
"Carver County, MN","185","187.4"
"Cass County, MN","109","379.7"
"Chippewa County, MN","22","181.7"
"Chisago County, MN","136","250.5"
"Clay County, MN","262","420.4"
"Clearwater County, MN","14","159.0"
"Cook County, MN","5","96.3"
"Cottonwood County, MN","20","173.2"
"Crow Wing County, MN","137","216.0"
"Dakota County, MN","1,343","323.9"
"Dodge County, MN","29","142.4"
"Douglas County, MN","67","180.7"
"Faribault County, MN","29","206.4"
"Fillmore County, MN","38","182.4"
"Freeborn County, MN","89","290.7"
"Goodhue County, MN","99","213.2"
"Grant County, MN","12","203.3"
"Hennepin County, MN","7,016","573.6"
"Houston County, MN","8","42.6"
"Hubbard County, MN","52","251.8"
"Isanti County, MN","75","195.2"
"Itasca County, MN","109","239.9"
"Jackson County, MN","19","188.5"
"Kanabec County, MN","41","258.9"
"Kandiyohi County, MN","84","197.5"
"Kittson County, MN","3","67.8"
"Koochiching County, MN","19","148.0"
"Lac Qui Parle County, MN","7","102.1"
"Lake County, MN","10","94.1"
"Lake Of The Woods County, MN","4","102.0"
"Le Sueur County, MN","53","191.6"
"Lincoln County, MN","9","156.0"
"Lyon County, MN","34","132.4"
"Mcleod County, MN","86","239.3"
"Mahnomen County, MN","47","861.3"
"Marshall County, MN","13","138.0"
"Martin County, MN","48","239.7"
"Meeker County, MN","47","203.4"
"Mille Lacs County, MN","49","190.0"
"Morrison County, MN","47","143.4"
"Mower County, MN","117","299.1"
"Murray County, MN","8","95.1"
"Nicollet County, MN","79","236.9"
"Nobles County, MN","74","339.9"
"Norman County, MN","11","164.7"
"Olmsted County, MN","575","379.7"
"Otter Tail County, MN","74","128.2"
"Pennington County, MN","42","295.4"
"Pine County, MN","70","240.8"
"Pipestone County, MN","12","129.4"
"Polk County, MN","85","269.6"
"Pope County, MN","12","108.7"
"Ramsey County, MN","2,995","556.6"
"Red Lake County, MN","6","148.0"
"Redwood County, MN","14","90.5"
"Renville County, MN","19","127.6"
"Rice County, MN","150","229.4"
"Rock County, MN","14","145.8"
"Roseau County, MN","29","183.9"
"St. Louis County, MN","742","370.2"
"Scott County, MN","351","247.8"
"Sherburne County, MN","226","246.4"
"Sibley County, MN","26","174.8"
"Stearns County, MN","529","341.9"
"Steele County, MN","108","293.8"
"Stevens County, MN","14","142.9"
"Swift County, MN","8","85.7"
"Todd County, MN","40","164.9"
"Traverse County, MN","4","117.6"
"Wabasha County, MN","56","263.7"
"Wadena County, MN","13","93.7"
"Waseca County, MN","55","289.6"
"Washington County, MN","565","224.6"
"Watonwan County, MN","43","392.6"
"Wilkin County, MN","5","78.2"
"Winona County, MN","201","395.0"
"Wright County, MN","289","220.1"
"Yellow Medicine County, MN","17","172.2"
"Adams County, MS","188","601.5"
"Alcorn County, MS","109","291.5"
"Amite County, MS","42","334.0"
"Attala County, MS","123","645.9"
"Benton County, MS","32","391.1"
"Bolivar County, MS","302","906.3"
"Calhoun County, MS","82","557.2"
"Carroll County, MS","44","429.6"
"Chickasaw County, MS","136","784.9"
"Choctaw County, MS","28","337.4"
"Claiborne County, MS","0","0.0"
"Clarke County, MS","96","599.8"
"Clay County, MS","94","468.9"
"Coahoma County, MS","289","1173.8"
"Copiah County, MS","288","1000.9"
"Covington County, MS","104","532.2"
"Desoto County, MS","686","395.8"
"Forrest County, MS","627","825.6"
"Franklin County, MS","51","658.7"
"George County, MS","66","282.4"
"Greene County, MS","47","347.6"
"Grenada County, MS","154","713.7"
"Hancock County, MS","144","310.2"
"Harrison County, MS","1,169","580.4"
"Hinds County, MS","2,529","1041.2"
"Holmes County, MS","201","1096.0"
"Humphreys County, MS","74","853.6"
"Issaquena County, MS","9","673.1"
"Itawamba County, MS","0","0.0"
"Jackson County, MS","515","364.2"
"Jasper County, MS","88","531.1"
"Jefferson County, MS","55","732.6"
"Jefferson Davis County, MS","91","780.1"
"Jones County, MS","325","476.4"
"Kemper County, MS","53","531.6"
"Lafayette County, MS","347","652.8"
"Lamar County, MS","187","308.5"
"Lauderdale County, MS","456","580.7"
"Lawrence County, MS","62","491.2"
"Leake County, MS","135","593.1"
"Lee County, MS","459","538.1"
"Leflore County, MS","294","948.4"
"Lincoln County, MS","189","545.5"
"Lowndes County, MS","317","530.9"
"Madison County, MS","427","412.7"
"Marion County, MS","108","422.5"
"Marshall County, MS","216","601.4"
"Monroe County, MS","214","597.3"
"Montgomery County, MS","86","847.1"
"Neshoba County, MS","158","536.3"
"Newton County, MS","150","689.8"
"Noxubee County, MS","104","941.8"
"Oktibbeha County, MS","327","656.6"
"Panola County, MS","240","702.4"
"Pearl River County, MS","179","324.3"
"Perry County, MS","69","562.0"
"Pike County, MS","253","633.2"
"Pontotoc County, MS","101","326.8"
"Prentiss County, MS","69","271.0"
"Quitman County, MS","79","1055.3"
"Rankin County, MS","398","267.0"
"Scott County, MS","171","605.0"
"Sharkey County, MS","58","1265.0"
"Simpson County, MS","118","433.5"
"Smith County, MS","52","323.8"
"Stone County, MS","68","376.3"
"Sunflower County, MS","292","1081.3"
"Tallahatchie County, MS","112","767.8"
"Tate County, MS","164","579.6"
"Tippah County, MS","71","320.8"
"Tishomingo County, MS","28","143.2"
"Tunica County, MS","122","1179.5"
"Union County, MS","81","284.9"
"Walthall County, MS","67","457.7"
"Warren County, MS","350","737.1"
"Washington County, MS","521","1082.5"
"Wayne County, MS","148","719.6"
"Webster County, MS","37","373.8"
"Wilkinson County, MS","42","460.4"
"Winston County, MS","110","600.5"
"Yalobusha County, MS","84","674.9"
"Yazoo County, MS","210","766.8"
"Adair County, MO","66","260.1"
"Andrew County, MO","43","248.6"
"Atchison County, MO","10","188.5"
"Audrain County, MO","150","574.8"
"Barry County, MO","81","226.1"
"Barton County, MO","12","101.0"
"Bates County, MO","43","261.5"
"Benton County, MO","31","166.0"
"Bollinger County, MO","18","147.8"
"Boone County, MO","1,105","631.5"
"Buchanan County, MO","498","558.9"
"Butler County, MO","286","665.9"
"Caldwell County, MO","15","166.4"
"Callaway County, MO","169","376.9"
"Camden County, MO","72","162.8"
"Cape Girardeau County, MO","381","484.9"
"Carroll County, MO","23","255.8"
"Carter County, MO","10","159.7"
"Cass County, MO","325","319.9"
"Cedar County, MO","11","78.9"
"Chariton County, MO","11","144.9"
"Christian County, MO","237","284.6"
"Clark County, MO","4","58.8"
"Clay County, MO","944","400.6"
"Clinton County, MO","55","266.9"
"Cole County, MO","427","556.6"
"Cooper County, MO","58","328.8"
"Crawford County, MO","69","281.3"
"Dade County, MO","19","250.2"
"Dallas County, MO","33","201.3"
"Daviess County, MO","12","145.4"
"Dekalb County, MO","17","134.0"
"Dent County, MO","19","121.8"
"Douglas County, MO","18","134.6"
"Dunklin County, MO","145","469.3"
"Franklin County, MO","267","260.7"
"Gasconade County, MO","38","255.8"
"Gentry County, MO","5","74.7"
"Greene County, MO","1,631","566.2"
"Grundy County, MO","32","316.9"
"Harrison County, MO","17","197.3"
"Henry County, MO","52","239.2"
"Hickory County, MO","16","173.9"
"Holt County, MO","3","66.9"
"Howard County, MO","31","305.8"
"Howell County, MO","136","339.0"
"Iron County, MO","27","266.7"
"Jackson County, MO","5,252","763.8"
"Jasper County, MO","529","446.1"
"Jefferson County, MO","527","235.1"
"Johnson County, MO","285","528.3"
"Knox County, MO","8","204.6"
"Laclede County, MO","104","293.2"
"Lafayette County, MO","105","321.1"
"Lawrence County, MO","72","188.6"
"Lewis County, MO","22","215.5"
"Lincoln County, MO","143","261.4"
"Linn County, MO","19","154.4"
"Livingston County, MO","48","319.4"
"Mcdonald County, MO","74","326.8"
"Macon County, MO","26","169.5"
"Madison County, MO","11","88.7"
"Maries County, MO","15","167.4"
"Marion County, MO","115","398.2"
"Mercer County, MO","2","54.1"
"Miller County, MO","47","187.2"
"Mississippi County, MO","49","349.1"
"Moniteau County, MO","24","150.3"
"Monroe County, MO","15","174.8"
"Montgomery County, MO","23","196.5"
"Morgan County, MO","27","133.9"
"New Madrid County, MO","72","395.4"
"Newton County, MO","206","351.4"
"Nodaway County, MO","81","355.1"
"Oregon County, MO","6","54.8"
"Osage County, MO","19","139.4"
"Ozark County, MO","10","106.3"
"Pemiscot County, MO","131","749.3"
"Perry County, MO","37","192.9"
"Pettis County, MO","197","466.2"
"Phelps County, MO","156","348.3"
"Pike County, MO","43","234.4"
"Platte County, MO","291","302.8"
"Polk County, MO","97","310.6"
"Pulaski County, MO","332","623.8"
"Putnam County, MO","7","144.1"
"Ralls County, MO","20","196.2"
"Randolph County, MO","63","251.0"
"Ray County, MO","54","236.7"
"Reynolds County, MO","6","93.3"
"Ripley County, MO","21","152.2"
"St. Charles County, MO","1,033","267.9"
"St. Clair County, MO","16","169.5"
"Ste. Genevieve County, MO","41","228.8"
"St. Francois County, MO","204","306.7"
"St. Louis County, MO","5,517","549.9"
"Saline County, MO","87","374.1"
"Schuyler County, MO","4","90.2"
"Scotland County, MO","12","247.2"
"Scott County, MO","181","464.0"
"Shannon County, MO","11","133.2"
"Shelby County, MO","11","179.5"
"Stoddard County, MO","102","341.6"
"Stone County, MO","40","129.3"
"Sullivan County, MO","20","314.8"
"Taney County, MO","155","283.9"
"Texas County, MO","51","198.5"
"Vernon County, MO","65","312.1"
"Warren County, MO","91","271.5"
