Geography,Cases,Rate per 100000
"Benton County, IA","45","172.7"
"Black Hawk County, IA","943","718.9"
"Boone County, IA","51","194.1"
"Bremer County, IA","49","201.8"
"Buchanan County, IA","35","167.0"
"Buena Vista County, IA","67","329.7"
"Butler County, IA","27","181.1"
"Calhoun County, IA","19","186.8"
"Carroll County, IA","32","153.6"
"Cass County, IA","31","222.5"
"Cedar County, IA","31","167.7"
"Cerro Gordo County, IA","113","256.2"
"Cherokee County, IA","15","123.9"
"Chickasaw County, IA","19","152.9"
"Clarke County, IA","18","193.3"
"Clay County, IA","47","282.6"
"Clayton County, IA","15","83.0"
"Clinton County, IA","166","338.0"
"Crawford County, IA","64","372.9"
"Dallas County, IA","126","188.9"
"Davis County, IA","7","79.8"
"Decatur County, IA","22","261.3"
"Delaware County, IA","23","129.4"
"Des Moines County, IA","253","628.5"
"Dickinson County, IA","27","162.0"
"Dubuque County, IA","288","306.6"
"Emmet County, IA","34","330.7"
"Fayette County, IA","45","215.8"
"Floyd County, IA","47","288.4"
"Franklin County, IA","30","280.6"
"Fremont County, IA","10","134.6"
"Greene County, IA","23","246.0"
"Grundy County, IA","17","136.4"
"Guthrie County, IA","13","118.8"
"Hamilton County, IA","37","236.6"
"Hancock County, IA","17","150.3"
"Hardin County, IA","50","285.1"
"Harrison County, IA","17","113.9"
"Henry County, IA","61","303.3"
"Howard County, IA","16","167.4"
"Humboldt County, IA","19","193.9"
"Ida County, IA","12","169.8"
"Iowa County, IA","40","244.8"
"Jackson County, IA","48","242.1"
"Jasper County, IA","73","198.3"
"Jefferson County, IA","23","136.7"
"Johnson County, IA","684","521.0"
"Jones County, IA","36","174.1"
"Keokuk County, IA","15","142.9"
"Kossuth County, IA","21","135.3"
"Lee County, IA","119","332.1"
"Linn County, IA","863","407.7"
"Louisa County, IA","23","202.4"
"Lucas County, IA","12","135.0"
"Lyon County, IA","4","34.6"
"Madison County, IA","30","190.7"
"Mahaska County, IA","76","339.3"
"Marion County, IA","52","156.5"
"Marshall County, IA","153","376.0"
"Mills County, IA","19","126.2"
"Mitchell County, IA","5","46.3"
"Monona County, IA","16","173.3"
"Monroe County, IA","12","150.3"
"Montgomery County, IA","12","112.1"
"Muscatine County, IA","155","362.7"
"O'brien County, IA","14","97.2"
"Osceola County, IA","3","46.5"
"Page County, IA","17","106.6"
"Palo Alto County, IA","13","138.4"
"Plymouth County, IA","49","196.2"
"Pocahontas County, IA","12","164.9"
"Polk County, IA","2,076","480.3"
"Pottawattamie County, IA","319","341.7"
"Poweshiek County, IA","60","317.3"
"Ringgold County, IA","5","97.6"
"Sac County, IA","8","77.3"
"Scott County, IA","945","570.2"
"Shelby County, IA","17","139.8"
"Sioux County, IA","30","88.9"
"Story County, IA","299","333.6"
"Tama County, IA","63","355.3"
"Taylor County, IA","15","237.5"
"Union County, IA","25","199.7"
"Van Buren County, IA","4","52.9"
"Wapello County, IA","133","373.1"
"Warren County, IA","84","181.3"
"Washington County, IA","48","221.2"
"Wayne County, IA","8","125.0"
"Webster County, IA","179","472.6"
"Winnebago County, IA","14","129.2"
"Winneshiek County, IA","31","147.2"
"Woodbury County, IA","476","465.0"
"Worth County, IA","12","158.2"
"Wright County, IA","27","204.6"
"Allen County, KS","23","172.2"
"Anderson County, KS","13","160.7"
"Atchison County, KS","52","308.3"
"Barber County, KS","4","82.7"
"Barton County, KS","80","289.0"
"Bourbon County, KS","34","224.5"
"Brown County, KS","26","260.6"
"Butler County, KS","129","195.7"
"Chase County, KS","6","215.0"
"Chautauqua County, KS","3","82.3"
"Cherokee County, KS","32","148.5"
"Cheyenne County, KS","3","110.3"
"Clark County, KS","2","90.9"
"Clay County, KS","11","128.8"
"Cloud County, KS","20","210.0"
"Coffey County, KS","9","104.7"
"Comanche County, KS","6","317.8"
"Cowley County, KS","144","396.7"
"Crawford County, KS","109","278.2"
"Decatur County, KS","3","101.9"
"Dickinson County, KS","28","141.6"
"Doniphan County, KS","19","239.1"
"Douglas County, KS","426","382.9"
"Edwards County, KS","2","65.6"
"Elk County, KS","3","104.4"
"Ellis County, KS","106","372.7"
"Ellsworth County, KS","4","61.4"
"Finney County, KS","184","497.9"
"Ford County, KS","129","379.0"
"Franklin County, KS","71","273.0"
"Geary County, KS","240","680.2"
"Gove County, KS","3","111.9"
"Graham County, KS","2","76.8"
"Grant County, KS","10","127.6"
"Gray County, KS","4","66.4"
"Greeley County, KS","3","238.5"
"Greenwood County, KS","2","30.0"
"Hamilton County, KS","6","221.8"
"Harper County, KS","9","149.5"
"Harvey County, KS","86","247.5"
"Haskell County, KS","16","374.4"
"Hodgeman County, KS","1","52.2"
"Jackson County, KS","30","222.7"
"Jefferson County, KS","33","172.5"
"Jewell County, KS","4","130.4"
"Johnson County, KS","1,024","187.6"
"Kearny County, KS","10","250.6"
"Kingman County, KS","9","114.8"
"Kiowa County, KS","2","78.1"
"Labette County, KS","50","232.1"
"Lane County, KS","0","0.0"
"Leavenworth County, KS","225","293.9"
"Lincoln County, KS","8","247.4"
"Linn County, KS","12","124.5"
"Logan County, KS","6","216.3"
"Lyon County, KS","120","356.7"
"Mcpherson County, KS","59","202.5"
"Marion County, KS","9","71.1"
"Marshall County, KS","19","188.0"
"Meade County, KS","1","21.8"
"Miami County, KS","49","149.1"
"Mitchell County, KS","9","141.8"
"Montgomery County, KS","89","251.5"
"Morris County, KS","7","118.4"
"Morton County, KS","7","216.2"
"Nemaha County, KS","5","49.2"
"Neosho County, KS","53","321.3"
"Ness County, KS","4","128.7"
"Norton County, KS","3","53.0"
"Osage County, KS","42","257.8"
"Osborne County, KS","7","182.5"
"Ottawa County, KS","5","82.0"
"Pawnee County, KS","13","186.5"
"Phillips County, KS","4","71.1"
"Pottawatomie County, KS","14","64.5"
"Pratt County, KS","8","82.9"
"Rawlins County, KS","1","40.0"
"Reno County, KS","217","336.1"
"Republic County, KS","4","80.9"
"Rice County, KS","16","158.3"
"Riley County, KS","335","467.8"
"Rooks County, KS","8","154.4"
"Rush County, KS","3","90.4"
"Russell County, KS","18","257.4"
"Saline County, KS","274","491.3"
"Scott County, KS","3","60.6"
"Sedgwick County, KS","2,673","535.3"
"Seward County, KS","74","322.0"
"Shawnee County, KS","773","433.4"
"Sheridan County, KS","1","39.2"
"Sherman County, KS","14","232.9"
"Smith County, KS","5","129.5"
"Stafford County, KS","1","22.6"
"Stanton County, KS","5","222.4"
"Stevens County, KS","8","139.3"
"Sumner County, KS","27","112.1"
"Thomas County, KS","12","151.1"
"Trego County, KS","5","167.2"
"Wabaunsee County, KS","9","128.0"
"Wallace County, KS","1","67.4"
"Washington County, KS","6","103.8"
"Wichita County, KS","1","44.6"
"Wilson County, KS","17","180.8"
"Woodson County, KS","5","151.3"
"Wyandotte County, KS","1,082","686.2"
"Adair County, KY","67","359.9"
"Allen County, KY","44","219.6"
"Anderson County, KY","55","256.4"
"Ballard County, KY","31","375.4"
"Barren County, KY","109","258.8"
"Bath County, KY","35","301.4"
"Bell County, KY","125","435.4"
"Boone County, KY","287","240.5"
"Bourbon County, KY","37","185.5"
"Boyd County, KY","151","304.3"
"Boyle County, KY","138","481.9"
"Bracken County, KY","32","376.3"
"Breathitt County, KY","7","50.5"
"Breckinridge County, KY","30","149.7"
"Bullitt County, KY","182","244.3"
"Butler County, KY","18","141.5"
"Caldwell County, KY","41","315.7"
"Calloway County, KY","157","420.2"
"Campbell County, KY","304","335.5"
"Carlisle County, KY","6","117.6"
"Carroll County, KY","49","453.5"
"Carter County, KY","47","169.5"
"Casey County, KY","20","125.4"
"Christian County, KY","447","602.8"
"Clark County, KY","135","379.1"
"Clay County, KY","19","87.6"
"Clinton County, KY","6","58.4"
"Crittenden County, KY","19","204.0"
"Cumberland County, KY","8","116.6"
"Daviess County, KY","458","473.6"
"Edmonson County, KY","50","410.1"
"Elliott County, KY","2","25.4"
"Estill County, KY","30","204.2"
"Fayette County, KY","1,613","543.6"
"Fleming County, KY","20","138.9"
"Floyd County, KY","94","235.4"
"Franklin County, KY","364","738.2"
"Fulton County, KY","56","822.0"
"Gallatin County, KY","26","302.0"
"Garrard County, KY","51","301.0"
"Grant County, KY","76","307.9"
"Graves County, KY","156","419.1"
"Grayson County, KY","51","197.7"
"Green County, KY","35","311.5"
"Greenup County, KY","44","119.2"
"Hancock County, KY","19","222.2"
"Hardin County, KY","697","651.3"
"Harlan County, KY","25","85.5"
"Harrison County, KY","58","308.2"
"Hart County, KY","51","280.3"
"Henderson County, KY","152","328.6"
"Henry County, KY","43","279.5"
"Hickman County, KY","26","534.0"
"Hopkins County, KY","145","309.4"
"Jackson County, KY","22","163.0"
"Jefferson County, KY","4,732","637.5"
"Jessamine County, KY","130","266.9"
"Johnson County, KY","14","59.8"
"Kenton County, KY","610","381.2"
"Knott County, KY","12","73.5"
"Knox County, KY","80","251.1"
"Larue County, KY","30","211.4"
"Laurel County, KY","61","103.4"
"Lawrence County, KY","16","100.7"
"Lee County, KY","9","116.8"
"Leslie County, KY","10","88.6"
"Letcher County, KY","21","85.5"
"Lewis County, KY","22","159.1"
"Lincoln County, KY","60","242.4"
"Livingston County, KY","12","125.8"
"Logan County, KY","69","257.1"
"Lyon County, KY","20","240.4"
"Mccracken County, KY","326","497.5"
"Mccreary County, KY","52","284.3"
"Mclean County, KY","10","105.1"
"Madison County, KY","282","339.0"
"Magoffin County, KY","15","112.7"
"Marion County, KY","64","322.9"
"Marshall County, KY","62","197.0"
"Martin County, KY","14","108.6"
"Mason County, KY","60","342.9"
"Meade County, KY","61","212.3"
"Menifee County, KY","29","456.1"
"Mercer County, KY","63","295.2"
"Metcalfe County, KY","7","69.2"
"Monroe County, KY","22","200.6"
"Montgomery County, KY","72","271.2"
"Morgan County, KY","10","72.7"
"Muhlenberg County, KY","128","404.6"
"Nelson County, KY","207","474.7"
"Nicholas County, KY","8","112.3"
"Ohio County, KY","39","163.6"
"Oldham County, KY","75","124.1"
"Owen County, KY","19","175.2"
"Owsley County, KY","3","62.9"
"Pendleton County, KY","31","208.0"
"Perry County, KY","47","163.8"
"Pike County, KY","75","115.5"
"Powell County, KY","20","158.2"
"Pulaski County, KY","102","161.4"
"Robertson County, KY","7","308.0"
"Rockcastle County, KY","19","111.3"
"Rowan County, KY","103","441.2"
"Russell County, KY","29","165.2"
"Scott County, KY","151","318.3"
"Shelby County, KY","173","409.2"
"Simpson County, KY","29","167.1"
"Spencer County, KY","30","175.3"
"Taylor County, KY","93","378.6"
"Todd County, KY","27","217.2"
"Trigg County, KY","26","181.3"
"Trimble County, KY","29","329.5"
"Union County, KY","267","1746.6"
"Warren County, KY","396","346.7"
"Washington County, KY","49","417.3"
"Wayne County, KY","33","158.4"
"Webster County, KY","28","206.0"
"Whitley County, KY","57","159.4"
"Wolfe County, KY","7","95.2"
"Woodford County, KY","42","167.8"
"Acadia Parish, LA","213","344.3"
"Allen Parish, LA","102","396.3"
"Ascension Parish, LA","254","235.5"
"Assumption Parish, LA","65","278.3"
"Avoyelles Parish, LA","133","316.0"
"Beauregard Parish, LA","126","351.5"
"Bienville Parish, LA","104","725.9"
"Bossier Parish, LA","597","507.5"
"Caddo Parish, LA","3,854","1507.3"
"Calcasieu Parish, LA","1,102","570.7"
"Caldwell Parish, LA","47","463.6"
"Cameron Parish, LA","9","130.4"
"Catahoula Parish, LA","39","376.0"
"Claiborne Parish, LA","91","530.5"
"Concordia Parish, LA","87","417.6"
"De Soto Parish, LA","233","873.2"
"East Baton Rouge Parish, LA","3,227","732.2"
"East Carroll Parish, LA","103","1333.3"
"East Feliciana Parish, LA","49","242.9"
"Evangeline Parish, LA","154","453.4"
"Franklin Parish, LA","127","610.0"
"Grant Parish, LA","35","156.6"
"Iberia Parish, LA","534","729.0"
"Iberville Parish, LA","186","557.5"
"Jackson Parish, LA","99","607.7"
"Jefferson Parish, LA","1,234","285.2"
"Jefferson Davis Parish, LA","131","414.2"
"Lafayette Parish, LA","1,381","621.7"
"Lafourche Parish, LA","569","588.5"
"Lasalle Parish, LA","26","174.3"
"Lincoln Parish, LA","453","966.6"
"Livingston Parish, LA","255","198.1"
"Madison Parish, LA","171","1413.3"
"Morehouse Parish, LA","276","989.4"
"Natchitoches Parish, LA","352","890.6"
"Orleans Parish, LA","4,626","1329.7"
"Ouachita Parish, LA","1,485","964.5"
"Plaquemines Parish, LA","37","160.0"
"Pointe Coupee Parish, LA","90","395.5"
"Rapides Parish, LA","1,036","786.1"
"Red River Parish, LA","95","1048.8"
"Richland Parish, LA","164","790.7"
"Sabine Parish, LA","69","284.7"
"St. Bernard Parish, LA","88","239.1"
"St. Charles Parish, LA","144","272.5"
"St. Helena Parish, LA","51","456.7"
"St. James Parish, LA","103","468.1"
"St. John The Baptist Parish, LA","225","493.2"
"St. Landry Parish, LA","558","668.3"
"St. Martin Parish, LA","276","528.1"
"St. Mary Parish, LA","292","535.4"
"St. Tammany Parish, LA","593","252.8"
"Tangipahoa Parish, LA","846","696.3"
"Tensas Parish, LA","21","402.0"
"Terrebonne Parish, LA","518","464.4"
"Union Parish, LA","113","495.0"
"Vermilion Parish, LA","186","320.2"
"Vernon Parish, LA","395","748.9"
"Washington Parish, LA","231","490.5"
"Webster Parish, LA","268","650.6"
"West Baton Rouge Parish, LA","72","300.7"
"West Carroll Parish, LA","47","405.9"
"West Feliciana Parish, LA","20","128.0"
"Winn Parish, LA","36","235.6"
"Androscoggin County, ME","289","268.3"
"Aroostook County, ME","128","178.5"
"Cumberland County, ME","629","223.5"
"Franklin County, ME","42","136.7"
"Hancock County, ME","84","154.5"
"Kennebec County, ME","295","241.6"
"Knox County, ME","73","183.8"
"Lincoln County, ME","47","136.7"
"Oxford County, ME","74","128.1"
"Penobscot County, ME","302","196.3"
"Piscataquis County, ME","18","102.6"
"Sagadahoc County, ME","66","187.3"
"Somerset County, ME","101","193.3"
"Waldo County, ME","58","149.4"
"Washington County, ME","48","146.2"
"York County, ME","332","168.4"
"Allegany County, MD","193","257.3"
"Anne Arundel County, MD","1,359","252.0"
"Baltimore County, MD","2,912","361.2"
"Calvert County, MD","205","230.5"
"Caroline County, MD","148","447.5"
"Carroll County, MD","228","136.4"
"Cecil County, MD","171","169.0"
"Charles County, MD","680","462.2"
"Dorchester County, MD","245","750.2"
"Frederick County, MD","508","216.9"
"Garrett County, MD","39","129.6"
"Harford County, MD","557","227.1"
"Howard County, MD","584","202.3"
"Kent County, MD","43","212.9"
"Montgomery County, MD","2,048","209.8"
"Prince George's County, MD","5,884","679.5"
"Queen Anne's County, MD","101","211.2"
"St. Mary's County, MD","355","335.7"
"Somerset County, MD","199","751.5"
"Talbot County, MD","119","314.1"
"Washington County, MD","456","308.7"
"Wicomico County, MD","705","712.6"
"Worcester County, MD","200","388.5"
"Baltimore City, MD","8,247","1327.6"
"Barnstable County, MA","363","168.1"
"Berkshire County, MA","370","281.8"
"Bristol County, MA","1,284","233.8"
"Dukes County, MA","17","102.7"
"Essex County, MA","2,312","310.1"
"Franklin County, MA","131","183.7"
"Hampden County, MA","2,809","605.2"
"Hampshire County, MA","320","200.9"
"Middlesex County, MA","2,778","184.3"
"Nantucket County, MA","42","413.2"
"Norfolk County, MA","1,059","157.4"
"Plymouth County, MA","1,414","285.1"
"Suffolk County, MA","6,017","829.6"
"Worcester County, MA","2,164","270.4"
"Alcona County, MI","3","27.5"
"Alger County, MI","6","62.7"
"Allegan County, MI","239","214.3"
"Alpena County, MI","15","50.8"
"Antrim County, MI","34","144.7"
"Arenac County, MI","21","132.5"
"Baraga County, MI","12","135.7"
"Barry County, MI","74","125.3"
"Bay County, MI","288","267.4"
"Benzie County, MI","27","154.2"
"Berrien County, MI","842","537.0"
"Branch County, MI","79","174.9"
"Calhoun County, MI","816","599.9"
"Cass County, MI","109","208.9"
"Charlevoix County, MI","36","139.0"
"Cheboygan County, MI","23","88.2"
"Chippewa County, MI","52","134.7"
"Clare County, MI","52","167.7"
"Clinton County, MI","125","165.7"
"Crawford County, MI","34","241.8"
"Delta County, MI","69","186.1"
"Dickinson County, MI","40","153.0"
"Eaton County, MI","357","331.3"
"Emmet County, MI","62","189.9"
"Genesee County, MI","2,836","667.2"
"Gladwin County, MI","37","143.9"
"Gogebic County, MI","33","201.2"
"Grand Traverse County, MI","228","262.2"
"Gratiot County, MI","58","136.7"
"Hillsdale County, MI","68","145.9"
"Houghton County, MI","30","81.7"
"Huron County, MI","50","151.2"
"Ingham County, MI","2,111","751.1"
"Ionia County, MI","96","150.3"
"Iosco County, MI","19","73.6"
"Iron County, MI","14","118.7"
"Isabella County, MI","199","283.0"
"Jackson County, MI","654","408.3"
"Kalamazoo County, MI","1,742","694.7"
"Kalkaska County, MI","36","210.2"
"Kent County, MI","3,225","534.8"
"Keweenaw County, MI","12","559.7"
"Lake County, MI","20","173.7"
"Lapeer County, MI","92","104.3"
"Leelanau County, MI","27","124.3"
"Lenawee County, MI","227","227.8"
"Livingston County, MI","268","148.0"
"Luce County, MI","1","15.1"
"Mackinac County, MI","8","72.2"
"Macomb County, MI","2,136","253.9"
"Manistee County, MI","23","93.6"
"Marquette County, MI","115","171.4"
"Mason County, MI","29","100.9"
"Mecosta County, MI","118","275.4"
"Menominee County, MI","40","166.8"
"Midland County, MI","181","216.3"
"Missaukee County, MI","17","114.8"
"Monroe County, MI","313","206.0"
"Montcalm County, MI","128","202.2"
"Montmorency County, MI","4","40.9"
"Muskegon County, MI","1,249","726.5"
"Newaygo County, MI","93","192.2"
"Oakland County, MI","3,662","304.4"
"Oceana County, MI","58","218.7"
"Ogemaw County, MI","18","83.2"
"Ontonagon County, MI","4","59.3"
"Osceola County, MI","25","106.3"
"Oscoda County, MI","5","58.1"
"Otsego County, MI","29","120.1"
"Ottawa County, MI","492","186.3"
"Presque Isle County, MI","4","30.1"
"Roscommon County, MI","25","102.2"
"Saginaw County, MI","1,557","778.8"
"St. Clair County, MI","438","269.2"
"St. Joseph County, MI","118","192.5"
"Sanilac County, MI","38","88.2"
"Schoolcraft County, MI","6","70.8"
"Shiawassee County, MI","142","201.1"
"Tuscola County, MI","82","147.2"
"Van Buren County, MI","208","273.1"
"Washtenaw County, MI","1,379","399.1"
"Wayne County, MI","21,155","1165.4"
"Wexford County, MI","67","204.5"
"Aitkin County, MN","9","55.5"
"Anoka County, MN","910","274.5"
"Becker County, MN","30","92.2"
"Beltrami County, MN","143","320.8"
"Benton County, MN","42","109.2"
"Big Stone County, MN","3","57.0"
"Blue Earth County, MN","243","379.1"
"Brown County, MN","36","139.2"
"Carlton County, MN","57","160.9"
"Carver County, MN","87","95.2"
"Cass County, MN","74","258.3"
"Chippewa County, MN","15","120.5"
"Chisago County, MN","95","176.2"
"Clay County, MN","131","221.5"
"Clearwater County, MN","5","57.5"
"Cook County, MN","7","135.6"
"Cottonwood County, MN","15","128.2"
"Crow Wing County, MN","113","180.4"
"Dakota County, MN","949","237.7"
"Dodge County, MN","35","173.6"
"Douglas County, MN","36","100.0"
"Faribault County, MN","13","89.7"
"Fillmore County, MN","38","182.4"
"Freeborn County, MN","92","294.8"
"Goodhue County, MN","90","194.8"
"Grant County, MN","8","133.3"
"Hennepin County, MN","5,242","454.1"
"Houston County, MN","22","115.8"
"Hubbard County, MN","15","73.4"
"Isanti County, MN","40","105.6"
"Itasca County, MN","54","120.0"
"Jackson County, MN","5","48.7"
"Kanabec County, MN","22","135.6"
"Kandiyohi County, MN","93","220.1"
"Kittson County, MN","2","44.0"
"Koochiching County, MN","13","97.7"
"Lac Qui Parle County, MN","2","27.6"
"Lake County, MN","12","110.4"
"Lake Of The Woods County, MN","6","148.8"
"Le Sueur County, MN","38","137.2"
"Lincoln County, MN","2","34.0"
"Lyon County, MN","43","166.3"
"Mcleod County, MN","52","142.1"
"Mahnomen County, MN","9","165.9"
"Marshall County, MN","7","74.2"
"Martin County, MN","20","96.1"
"Meeker County, MN","25","107.2"
"Mille Lacs County, MN","52","199.3"
"Morrison County, MN","35","105.3"
"Mower County, MN","102","260.3"
"Murray County, MN","3","34.5"
"Nicollet County, MN","35","106.9"
"Nobles County, MN","45","210.3"
"Norman County, MN","3","43.8"
"Olmsted County, MN","435","301.0"
"Otter Tail County, MN","51","89.0"
"Pennington County, MN","15","107.4"
"Pine County, MN","37","124.5"
"Pipestone County, MN","4","41.7"
"Polk County, MN","40","126.5"
"Pope County, MN","8","73.0"
"Ramsey County, MN","2,481","487.0"
"Red Lake County, MN","4","98.1"
"Redwood County, MN","12","74.8"
"Renville County, MN","32","204.0"
"Rice County, MN","86","133.9"
"Rock County, MN","9","93.1"
"Roseau County, MN","23","147.7"
"St. Louis County, MN","501","250.3"
"Scott County, MN","205","157.0"
"Sherburne County, MN","112","126.1"
"Sibley County, MN","15","98.5"
"Stearns County, MN","368","244.1"
"Steele County, MN","71","194.5"
"Stevens County, MN","10","102.9"
"Swift County, MN","10","102.5"
"Todd County, MN","19","76.4"
"Traverse County, MN","3","84.7"
"Wabasha County, MN","52","240.0"
"Wadena County, MN","5","36.1"
"Waseca County, MN","27","141.1"
"Washington County, MN","390","163.2"
"Watonwan County, MN","22","196.5"
"Wilkin County, MN","4","60.8"
"Winona County, MN","108","210.0"
"Wright County, MN","184","147.0"
"Yellow Medicine County, MN","12","115.1"
"Adams County, MS","294","902.9"
"Alcorn County, MS","106","285.7"
"Amite County, MS","68","518.6"
"Attala County, MS","113","578.3"
"Benton County, MS","23","264.5"
"Bolivar County, MS","482","1413.9"
"Calhoun County, MS","97","648.7"
"Carroll County, MS","41","387.5"
"Chickasaw County, MS","165","947.5"
"Choctaw County, MS","35","408.8"
"Claiborne County, MS","114","1191.1"
"Clarke County, MS","112","670.4"
"Clay County, MS","169","822.5"
"Coahoma County, MS","481","1841.4"
"Copiah County, MS","345","1172.4"
"Covington County, MS","133","678.7"
"Desoto County, MS","749","463.0"
"Forrest County, MS","852","1136.0"
"Franklin County, MS","59","726.9"
"George County, MS","85","375.1"
"Greene County, MS","43","298.5"
"Grenada County, MS","192","878.5"
"Hancock County, MS","107","242.6"
"Harrison County, MS","1,097","583.8"
"Hinds County, MS","2,915","1186.4"
"Holmes County, MS","308","1587.6"
"Humphreys County, MS","150","1607.7"
"Issaquena County, MS","11","789.1"
"Itawamba County, MS","80","341.7"
"Jackson County, MS","551","395.1"
"Jasper County, MS","144","847.7"
"Jefferson County, MS","118","1530.3"
"Jefferson Davis County, MS","129","1036.9"
"Jones County, MS","412","607.5"
"Kemper County, MS","65","621.4"
"Lafayette County, MS","206","433.1"
"Lamar County, MS","93","165.8"
"Lauderdale County, MS","648","805.9"
"Lawrence County, MS","107","829.7"
"Leake County, MS","253","1065.0"
"Lee County, MS","655","790.0"
"Leflore County, MS","384","1187.6"
"Lincoln County, MS","258","739.7"
"Lowndes County, MS","409","683.9"
"Madison County, MS","523","547.1"
"Marion County, MS","166","614.3"
"Marshall County, MS","301","811.8"
"Monroe County, MS","199","539.3"
"Montgomery County, MS","85","779.3"
"Neshoba County, MS","247","832.4"
"Newton County, MS","194","895.4"
"Noxubee County, MS","128","1113.5"
"Oktibbeha County, MS","331","693.7"
"Panola County, MS","317","914.7"
"Pearl River County, MS","143","256.6"
"Perry County, MS","61","499.4"
"Pike County, MS","354","875.4"
"Pontotoc County, MS","80","266.3"
"Prentiss County, MS","72","285.5"
"Quitman County, MS","94","1151.3"
"Rankin County, MS","418","293.4"
"Scott County, MS","285","1006.3"
"Sharkey County, MS","43","881.1"
"Simpson County, MS","195","708.9"
"Smith County, MS","79","479.5"
"Stone County, MS","79","441.5"
"Sunflower County, MS","413","1423.5"
"Tallahatchie County, MS","188","1225.4"
"Tate County, MS","179","617.6"
"Tippah County, MS","77","346.9"
"Tishomingo County, MS","33","168.3"
"Tunica County, MS","161","1498.1"
"Union County, MS","96","353.8"
"Walthall County, MS","64","415.4"
"Warren County, MS","399","817.4"
"Washington County, MS","768","1503.6"
"Wayne County, MS","105","505.8"
"Webster County, MS","38","369.5"
"Wilkinson County, MS","74","750.5"
"Winston County, MS","135","703.7"
"Yalobusha County, MS","99","783.7"
"Yazoo County, MS","336","1196.5"
"Adair County, MO","63","246.0"
"Andrew County, MO","32","184.8"
"Atchison County, MO","1","17.7"
"Audrain County, MO","90","353.5"
"Barry County, MO","55","153.9"
"Barton County, MO","16","129.4"
"Bates County, MO","19","111.5"
"Benton County, MO","22","115.1"
"Bollinger County, MO","22","178.3"
"Boone County, MO","972","595.6"
"Buchanan County, MO","374","419.8"
"Butler County, MO","136","317.8"
"Caldwell County, MO","18","190.6"
"Callaway County, MO","122","275.2"
"Camden County, MO","69","156.7"
"Cape Girardeau County, MO","430","566.6"
"Carroll County, MO","16","172.2"
"Carter County, MO","5","79.4"
"Cass County, MO","272","272.7"
"Cedar County, MO","17","121.6"
"Chariton County, MO","11","140.4"
"Christian County, MO","138","177.3"
"Clark County, MO","5","70.2"
"Clay County, MO","688","309.0"
"Clinton County, MO","60","289.4"
"Cole County, MO","353","463.7"
"Cooper County, MO","35","199.0"
"Crawford County, MO","39","158.4"
"Dade County, MO","6","76.4"
"Dallas County, MO","22","131.5"
"Daviess County, MO","15","177.7"
"Dekalb County, MO","15","116.5"
"Dent County, MO","9","57.3"
"Douglas County, MO","21","153.9"
"Dunklin County, MO","94","294.3"
"Franklin County, MO","160","157.6"
"Gasconade County, MO","20","131.3"
"Gentry County, MO","6","89.0"
"Greene County, MO","928","337.0"
"Grundy County, MO","23","224.0"
"Harrison County, MO","19","212.3"
"Henry County, MO","40","179.8"
"Hickory County, MO","9","93.4"
"Holt County, MO","7","142.7"
"Howard County, MO","35","345.1"
"Howell County, MO","98","241.6"
"Iron County, MO","16","150.9"
"Jackson County, MO","5,507","815.8"
"Jasper County, MO","556","472.3"
"Jefferson County, MO","336","153.3"
"Johnson County, MO","224","424.8"
"Knox County, MO","3","72.7"
"Laclede County, MO","103","288.9"
"Lafayette County, MO","78","233.5"
"Lawrence County, MO","76","197.0"
"Lewis County, MO","19","186.3"
"Lincoln County, MO","105","199.2"
"Linn County, MO","23","180.5"
"Livingston County, MO","37","244.6"
"Mcdonald County, MO","40","173.4"
"Macon County, MO","26","166.7"
"Madison County, MO","17","139.4"
"Maries County, MO","10","108.9"
"Marion County, MO","119","413.4"
"Mercer County, MO","9","238.2"
"Miller County, MO","42","169.8"
"Mississippi County, MO","50","349.0"
"Moniteau County, MO","32","204.9"
"Monroe County, MO","23","261.4"
"Montgomery County, MO","11","89.9"
"Morgan County, MO","36","175.1"
"New Madrid County, MO","87","459.5"
"Newton County, MO","182","313.0"
"Nodaway County, MO","79","337.9"
"Oregon County, MO","10","91.5"
"Osage County, MO","14","100.9"
"Ozark County, MO","7","72.0"
"Pemiscot County, MO","132","723.7"
"Perry County, MO","31","163.4"
"Pettis County, MO","139","328.9"
"Phelps County, MO","112","247.2"
"Pike County, MO","30","162.3"
"Platte County, MO","278","309.9"
"Polk County, MO","68","218.2"
"Pulaski County, MO","384","726.7"
"Putnam County, MO","8","161.0"
"Ralls County, MO","23","225.7"
"Randolph County, MO","74","290.9"
"Ray County, MO","60","255.6"
"Reynolds County, MO","4","59.9"
"Ripley County, MO","19","134.7"
"St. Charles County, MO","707","195.4"
"St. Clair County, MO","9","91.7"
"Ste. Genevieve County, MO","15","82.8"
"St. Francois County, MO","152","231.9"
"St. Louis County, MO","5,233","523.9"
"Saline County, MO","65","277.7"
"Schuyler County, MO","2","45.0"
"Scotland County, MO","8","165.2"
"Scott County, MO","0","0.0"
"Shannon County, MO","9","106.6"
"Shelby County, MO","10","156.8"
"Stoddard County, MO","44","146.6"
"Stone County, MO","30","93.6"
"Sullivan County, MO","13","193.4"
"Taney County, MO","118","227.3"
"Texas County, MO","56","215.2"
"Vernon County, MO","42","198.8"
"Warren County, MO","57","175.0"
"Washington County, MO","31","123.1"
